filename,lbl
ISIC_0034285,1
ISIC_0059495,0
ISIC_0072818,2
ISIC_0072036,1
ISIC_0029748,1
ISIC_0061859,1
ISIC_0000195_downsampled,1
ISIC_0070507,3
ISIC_0069742,2
ISIC_0030342,1
ISIC_0029685,1
ISIC_0032967,4
ISIC_0062827,0
ISIC_0068763,0
ISIC_0060366,7
ISIC_0064906,4
ISIC_0026388,7
ISIC_0030822,4
ISIC_0013140_downsampled,1
ISIC_0034243,0
ISIC_0030365,4
ISIC_0070911,2
ISIC_0067341,2
ISIC_0009873,1
ISIC_0059062,1
ISIC_0067980,1
ISIC_0013294_downsampled,1
ISIC_0060004,4
ISIC_0064582,7
ISIC_0063274,2
ISIC_0056374,2
ISIC_0024439,1
ISIC_0024700,0
ISIC_0054874,0
ISIC_0027860,1
ISIC_0033619,0
ISIC_0072699,1
ISIC_0072471,2
ISIC_0070051,0
ISIC_0066627,0
ISIC_0033039,1
ISIC_0071378,2
ISIC_0070244,1
ISIC_0031812,4
ISIC_0031844,0
ISIC_0055627,4
ISIC_0029133,3
ISIC_0071223,2
ISIC_0032908,1
ISIC_0033004,0
ISIC_0054074,2
ISIC_0029010,4
ISIC_0065384,2
ISIC_0067511,0
ISIC_0028914,1
ISIC_0028756,1
ISIC_0072825,0
ISIC_0030841,1
ISIC_0032674,1
ISIC_0032106,1
ISIC_0058806,2
ISIC_0069590,1
ISIC_0072864,4
ISIC_0028827,1
ISIC_0015607_downsampled,1
ISIC_0025488,1
ISIC_0010596,0
ISIC_0064711,2
ISIC_0000285,0
ISIC_0027640,1
ISIC_0028276,1
ISIC_0024412,4
ISIC_0032092,2
ISIC_0070146,2
ISIC_0073016,0
ISIC_0065498,4
ISIC_0027047,7
ISIC_0065320,1
ISIC_0056581,1
ISIC_0062620,2
ISIC_0028162,1
ISIC_0029503,1
ISIC_0030759,0
ISIC_0030952,1
ISIC_0030657,1
ISIC_0059397,3
ISIC_0059601,0
ISIC_0056845,1
ISIC_0030003,1
ISIC_0031454,1
ISIC_0028533,1
ISIC_0062124,4
ISIC_0027670,1
ISIC_0013015_downsampled,1
ISIC_0014694_downsampled,1
ISIC_0032304,4
ISIC_0014979_downsampled,0
ISIC_0063290,2
ISIC_0027436,0
ISIC_0014469_downsampled,1
ISIC_0012544_downsampled,1
ISIC_0067000,2
ISIC_0059583,1
ISIC_0030121,1
ISIC_0054149,1
ISIC_0067163,2
ISIC_0028309,4
ISIC_0065773,1
ISIC_0054831,1
ISIC_0063672,1
ISIC_0033388,1
ISIC_0070143,3
ISIC_0032477,1
ISIC_0026211,1
ISIC_0060137,2
ISIC_0027622,0
ISIC_0030640,1
ISIC_0066836,1
ISIC_0032603,0
ISIC_0032139,2
ISIC_0011157,1
ISIC_0032423,1
ISIC_0065469,0
ISIC_0060992,1
ISIC_0063900,2
ISIC_0060158,1
ISIC_0056005,3
ISIC_0060511,0
ISIC_0025411,7
ISIC_0026790,4
ISIC_0059804,0
ISIC_0030329,4
ISIC_0024491,1
ISIC_0057801,2
ISIC_0060162,2
ISIC_0054284,0
ISIC_0027108,1
ISIC_0010347,1
ISIC_0066761,2
ISIC_0063619,1
ISIC_0071075,4
ISIC_0025770,1
ISIC_0028983,1
ISIC_0032108,1
ISIC_0059970,4
ISIC_0059525,0
ISIC_0061464,3
ISIC_0071742,2
ISIC_0064622,2
ISIC_0030770,6
ISIC_0026575,3
ISIC_0073047,2
ISIC_0030051,1
ISIC_0067590,1
ISIC_0057487,1
ISIC_0055973,4
ISIC_0073116,2
ISIC_0061294,3
ISIC_0061908,2
ISIC_0024749,1
ISIC_0009937,1
ISIC_0065602,2
ISIC_0025765,1
ISIC_0033728,0
ISIC_0071669,3
ISIC_0071602,1
ISIC_0059972,4
ISIC_0057725,0
ISIC_0061410,3
ISIC_0056533,1
ISIC_0060606,4
ISIC_0031523,1
ISIC_0058041,4
ISIC_0053483,2
ISIC_0025692,1
ISIC_0055989,3
ISIC_0072843,0
ISIC_0011393,1
ISIC_0031720,1
ISIC_0033648,1
ISIC_0031978,1
ISIC_0013738_downsampled,1
ISIC_0066555,2
ISIC_0068178,0
ISIC_0029604,1
ISIC_0028568,2
ISIC_0026529,1
ISIC_0068723,2
ISIC_0034229,1
ISIC_0029056,0
ISIC_0061430,2
ISIC_0034008,1
ISIC_0055313,2
ISIC_0000525,1
ISIC_0026171,3
ISIC_0059421,0
ISIC_0000505,1
ISIC_0033974,1
ISIC_0033510,1
ISIC_0000547,0
ISIC_0055312,7
ISIC_0033808,5
ISIC_0067533,1
ISIC_0032270,6
ISIC_0065996,1
ISIC_0030314,2
ISIC_0030090,1
ISIC_0012518_downsampled,1
ISIC_0000104_downsampled,1
ISIC_0070831,2
ISIC_0026782,1
ISIC_0031297,1
ISIC_0070410,0
ISIC_0024673,2
ISIC_0026047,1
ISIC_0034143,2
ISIC_0025211,1
ISIC_0058157,1
ISIC_0014577_downsampled,4
ISIC_0055533,1
ISIC_0000480,1
ISIC_0024895,1
ISIC_0055000,4
ISIC_0012137_downsampled,0
ISIC_0011303,1
ISIC_0009877,1
ISIC_0029930,3
ISIC_0055885,1
ISIC_0070877,3
ISIC_0032344,1
ISIC_0030455,1
ISIC_0031969,1
ISIC_0060581,1
ISIC_0054356,1
ISIC_0031067,1
ISIC_0031755,1
ISIC_0060308,0
ISIC_0000515,1
ISIC_0033418,1
ISIC_0025976,1
ISIC_0010071,1
ISIC_0009994,1
ISIC_0053695,2
ISIC_0072005,1
ISIC_0026401,1
ISIC_0028664,1
ISIC_0030608,4
ISIC_0056901,0
ISIC_0029225,1
ISIC_0024504,2
ISIC_0071159,1
ISIC_0060469,1
ISIC_0032378,1
ISIC_0031222,1
ISIC_0068987,2
ISIC_0026377,1
ISIC_0025769,1
ISIC_0029451,1
ISIC_0028018,1
ISIC_0056613,3
ISIC_0058094,1
ISIC_0027876,5
ISIC_0069522,2
ISIC_0055691,1
ISIC_0066929,2
ISIC_0026090,2
ISIC_0059921,1
ISIC_0063551,0
ISIC_0026976,0
ISIC_0024380,1
ISIC_0031428,4
ISIC_0058678,2
ISIC_0069423,2
ISIC_0030677,4
ISIC_0030524,1
ISIC_0059039,1
ISIC_0059200,2
ISIC_0030433,1
ISIC_0032199,3
ISIC_0059260,6
ISIC_0028125,1
ISIC_0061286,1
ISIC_0060481,0
ISIC_0072105,2
ISIC_0028759,1
ISIC_0063212,1
ISIC_0026289,1
ISIC_0025289,1
ISIC_0031624,4
ISIC_0032472,1
ISIC_0070217,0
ISIC_0061088,2
ISIC_0030641,1
ISIC_0024834,1
ISIC_0053862,6
ISIC_0063795,0
ISIC_0062993,1
ISIC_0034050,0
ISIC_0058833,2
ISIC_0053696,1
ISIC_0054624,0
ISIC_0024795,2
ISIC_0026142,4
ISIC_0056498,2
ISIC_0030560,1
ISIC_0067049,2
ISIC_0063726,2
ISIC_0032686,1
ISIC_0070221,2
ISIC_0033883,0
ISIC_0026580,1
ISIC_0070816,0
ISIC_0011383,1
ISIC_0013039_downsampled,1
ISIC_0011219,1
ISIC_0026584,1
ISIC_0063835,1
ISIC_0071407,1
ISIC_0068330,2
ISIC_0028671,2
ISIC_0033886,0
ISIC_0025129,1
ISIC_0060931,2
ISIC_0058603,1
ISIC_0063275,7
ISIC_0069093,0
ISIC_0059938,1
ISIC_0055925,7
ISIC_0072418,0
ISIC_0031037,4
ISIC_0066574,1
ISIC_0062513,1
ISIC_0056548,2
ISIC_0026480,1
ISIC_0000415_downsampled,0
ISIC_0025234,0
ISIC_0054435,2
ISIC_0059050,2
ISIC_0061601,1
ISIC_0026502,1
ISIC_0015992_downsampled,1
ISIC_0012237_downsampled,4
ISIC_0064523,1
ISIC_0028193,1
ISIC_0033647,1
ISIC_0030590,1
ISIC_0027135,2
ISIC_0014249_downsampled,0
ISIC_0073037,2
ISIC_0030483,1
ISIC_0063153,0
ISIC_0026333,1
ISIC_0062566,4
ISIC_0025517,1
ISIC_0013315_downsampled,1
ISIC_0058073,1
ISIC_0071362,1
ISIC_0033250,1
ISIC_0070949,4
ISIC_0063385,1
ISIC_0013335_downsampled,4
ISIC_0025410,1
ISIC_0069904,3
ISIC_0025628,6
ISIC_0068355,2
ISIC_0027500,1
ISIC_0033012,2
ISIC_0072768,0
ISIC_0027742,0
ISIC_0012478_downsampled,4
ISIC_0029896,1
ISIC_0024533,1
ISIC_0064033,0
ISIC_0028673,1
ISIC_0014083_downsampled,4
ISIC_0027843,1
ISIC_0060163,0
ISIC_0055291,2
ISIC_0031577,4
ISIC_0013618_downsampled,0
ISIC_0030788,1
ISIC_0027799,1
ISIC_0067075,7
ISIC_0026497,1
ISIC_0000491,1
ISIC_0014851_downsampled,1
ISIC_0055591,1
ISIC_0015032_downsampled,4
ISIC_0060078,3
ISIC_0065513,0
ISIC_0030085,1
ISIC_0072007,1
ISIC_0067138,1
ISIC_0055697,1
ISIC_0027057,2
ISIC_0012149_downsampled,1
ISIC_0025112,1
ISIC_0033269,0
ISIC_0025547,1
ISIC_0059032,3
ISIC_0031944,1
ISIC_0033102,1
ISIC_0024678,1
ISIC_0031966,1
ISIC_0031993,3
ISIC_0063607,1
ISIC_0030247,1
ISIC_0057385,1
ISIC_0032446,1
ISIC_0030482,1
ISIC_0031155,1
ISIC_0071399,4
ISIC_0030495,1
ISIC_0031819,4
ISIC_0012298_downsampled,0
ISIC_0025519,4
ISIC_0025614,1
ISIC_0028977,4
ISIC_0066470,0
ISIC_0024595,2
ISIC_0025084,1
ISIC_0009960,0
ISIC_0059080,2
ISIC_0028571,1
ISIC_0063642,1
ISIC_0062819,1
ISIC_0064439,2
ISIC_0056621,7
ISIC_0034209,1
ISIC_0011203,1
ISIC_0064090,7
ISIC_0033376,1
ISIC_0025508,1
ISIC_0032604,0
ISIC_0028204,1
ISIC_0027458,1
ISIC_0059306,2
ISIC_0028107,2
ISIC_0073079,2
ISIC_0030615,1
ISIC_0053951,2
ISIC_0054234,4
ISIC_0029871,1
ISIC_0025439,0
ISIC_0069245,0
ISIC_0069398,1
ISIC_0013364_downsampled,4
ISIC_0054904,0
ISIC_0025472,0
ISIC_0059342,7
ISIC_0058256,0
ISIC_0031005,0
ISIC_0034103,4
ISIC_0006800_downsampled,1
ISIC_0057136,1
ISIC_0010043,1
ISIC_0059814,0
ISIC_0066356,1
ISIC_0025067,1
ISIC_0030315,1
ISIC_0071960,2
ISIC_0012099_downsampled,0
ISIC_0059399,1
ISIC_0024723,1
ISIC_0062828,1
ISIC_0025510,4
ISIC_0063475,0
ISIC_0069027,3
ISIC_0072752,4
ISIC_0070843,2
ISIC_0065854,1
ISIC_0010854,1
ISIC_0027788,2
ISIC_0066750,0
ISIC_0069642,4
ISIC_0057681,1
ISIC_0029357,1
ISIC_0001126_downsampled,0
ISIC_0070746,1
ISIC_0072648,1
ISIC_0066143,0
ISIC_0054104,1
ISIC_0064310,2
ISIC_0066585,1
ISIC_0029217,4
ISIC_0064012,1
ISIC_0031603,1
ISIC_0000290,0
ISIC_0058767,2
ISIC_0033351,1
ISIC_0060148,0
ISIC_0058273,3
ISIC_0030339,2
ISIC_0028787,1
ISIC_0028956,1
ISIC_0054419,4
ISIC_0062000,0
ISIC_0025038,4
ISIC_0029460,3
ISIC_0000556,1
ISIC_0014755_downsampled,1
ISIC_0032229,1
ISIC_0025663,0
ISIC_0030460,1
ISIC_0030242,3
ISIC_0062384,1
ISIC_0033368,0
ISIC_0013288_downsampled,1
ISIC_0055546,0
ISIC_0066946,4
ISIC_0026700,1
ISIC_0024951,0
ISIC_0000493,1
ISIC_0010247,1
ISIC_0029105,1
ISIC_0067601,0
ISIC_0070295,2
ISIC_0057853,2
ISIC_0057292,2
ISIC_0055243,2
ISIC_0027911,1
ISIC_0054142,5
ISIC_0056835,2
ISIC_0012506_downsampled,1
ISIC_0068585,2
ISIC_0066012,1
ISIC_0010216,1
ISIC_0068735,1
ISIC_0032958,0
ISIC_0006326_downsampled,1
ISIC_0060986,1
ISIC_0069161,2
ISIC_0029196,1
ISIC_0072885,1
ISIC_0015965_downsampled,1
ISIC_0056720,1
ISIC_0055511,0
ISIC_0026512,1
ISIC_0026317,1
ISIC_0056466,1
ISIC_0070207,0
ISIC_0059360,3
ISIC_0060928,2
ISIC_0054770,0
ISIC_0057069,2
ISIC_0003056_downsampled,1
ISIC_0068939,1
ISIC_0029175,1
ISIC_0024454,2
ISIC_0024641,1
ISIC_0028510,1
ISIC_0059424,0
ISIC_0031820,1
ISIC_0056724,3
ISIC_0030367,1
ISIC_0012108_downsampled,1
ISIC_0028928,2
ISIC_0062242,0
ISIC_0053677,1
ISIC_0033029,0
ISIC_0063205,2
ISIC_0033854,4
ISIC_0072974,2
ISIC_0060934,0
ISIC_0070350,7
ISIC_0062141,0
ISIC_0066021,4
ISIC_0024803,1
ISIC_0070885,1
ISIC_0062660,1
ISIC_0055099,3
ISIC_0057755,2
ISIC_0064814,2
ISIC_0002459_downsampled,1
ISIC_0068126,1
ISIC_0067687,1
ISIC_0053653,7
ISIC_0072176,2
ISIC_0069597,1
ISIC_0063662,2
ISIC_0029047,1
ISIC_0061566,0
ISIC_0059529,1
ISIC_0062204,0
ISIC_0068583,0
ISIC_0058715,1
ISIC_0055633,1
ISIC_0070893,1
ISIC_0064324,2
ISIC_0061884,0
ISIC_0061302,1
ISIC_0033953,0
ISIC_0028029,0
ISIC_0059352,1
ISIC_0031240,1
ISIC_0034035,1
ISIC_0010487,1
ISIC_0057634,0
ISIC_0054796,0
ISIC_0000347,1
ISIC_0058887,0
ISIC_0063778,3
ISIC_0054589,2
ISIC_0058417,1
ISIC_0061363,2
ISIC_0055463,1
ISIC_0071549,2
ISIC_0065091,0
ISIC_0031464,4
ISIC_0061941,0
ISIC_0029249,4
ISIC_0060990,2
ISIC_0054682,1
ISIC_0033934,1
ISIC_0013235_downsampled,1
ISIC_0030248,1
ISIC_0033587,4
ISIC_0053716,4
ISIC_0027091,1
ISIC_0062549,4
ISIC_0058747,1
ISIC_0067284,0
ISIC_0013527_downsampled,1
ISIC_0056516,2
ISIC_0027990,4
ISIC_0056455,1
ISIC_0026126,1
ISIC_0012425_downsampled,0
ISIC_0055564,1
ISIC_0068887,1
ISIC_0030251,1
ISIC_0056294,1
ISIC_0068599,4
ISIC_0055450,0
ISIC_0014133_downsampled,0
ISIC_0031320,1
ISIC_0059253,0
ISIC_0068050,2
ISIC_0064463,0
ISIC_0063732,0
ISIC_0027598,5
ISIC_0068810,2
ISIC_0029445,1
ISIC_0031869,1
ISIC_0028552,1
ISIC_0014907_downsampled,1
ISIC_0027679,1
ISIC_0029253,1
ISIC_0066178,4
ISIC_0056151,2
ISIC_0010341,1
ISIC_0062591,1
ISIC_0029036,4
ISIC_0030717,1
ISIC_0066544,2
ISIC_0032238,7
ISIC_0061889,2
ISIC_0069727,0
ISIC_0069734,2
ISIC_0072594,0
ISIC_0032172,1
ISIC_0032957,1
ISIC_0054944,1
ISIC_0029186,1
ISIC_0069535,2
ISIC_0072041,0
ISIC_0067760,1
ISIC_0027170,1
ISIC_0026521,1
ISIC_0027422,1
ISIC_0061361,4
ISIC_0032264,1
ISIC_0026257,1
ISIC_0071762,3
ISIC_0060271,4
ISIC_0070124,1
ISIC_0056203,1
ISIC_0054632,4
ISIC_0060017,0
ISIC_0026263,4
ISIC_0058487,4
ISIC_0025850,1
ISIC_0056445,4
ISIC_0033898,1
ISIC_0016023_downsampled,1
ISIC_0030828,0
ISIC_0026786,1
ISIC_0024597,1
ISIC_0034172,0
ISIC_0025216,1
ISIC_0014529_downsampled,1
ISIC_0071502,4
ISIC_0062724,0
ISIC_0062098,0
ISIC_0025795,1
ISIC_0071493,1
ISIC_0053546,2
ISIC_0062483,1
ISIC_0033837,1
ISIC_0063961,0
ISIC_0056185,0
ISIC_0060702,2
ISIC_0024786,4
ISIC_0053492,0
ISIC_0071953,3
ISIC_0015079_downsampled,0
ISIC_0009964,1
ISIC_0013178_downsampled,4
ISIC_0056529,3
ISIC_0063890,3
ISIC_0027154,4
ISIC_0026278,1
ISIC_0072428,1
ISIC_0000367,1
ISIC_0027078,1
ISIC_0027263,0
ISIC_0027167,4
ISIC_0026597,1
ISIC_0055024,0
ISIC_0032810,0
ISIC_0070622,4
ISIC_0015363_downsampled,1
ISIC_0069050,1
ISIC_0028430,1
ISIC_0065401,2
ISIC_0010856,1
ISIC_0070254,1
ISIC_0069854,1
ISIC_0071099,2
ISIC_0028324,1
ISIC_0026702,3
ISIC_0058824,1
ISIC_0024321,1
ISIC_0068901,1
ISIC_0054432,3
ISIC_0069386,0
ISIC_0013806_downsampled,1
ISIC_0014785_downsampled,1
ISIC_0024659,1
ISIC_0030978,1
ISIC_0026987,1
ISIC_0030118,4
ISIC_0001385_downsampled,1
ISIC_0031799,5
ISIC_0033535,1
ISIC_0025696,7
ISIC_0028587,4
ISIC_0024750,1
ISIC_0068631,1
ISIC_0065406,1
ISIC_0032343,4
ISIC_0067096,4
ISIC_0058801,1
ISIC_0059973,2
ISIC_0033191,1
ISIC_0054307,1
ISIC_0063544,1
ISIC_0060003,2
ISIC_0033164,1
ISIC_0057804,2
ISIC_0072287,0
ISIC_0029139,4
ISIC_0028291,0
ISIC_0027368,1
ISIC_0072433,2
ISIC_0027454,4
ISIC_0013713_downsampled,1
ISIC_0007796_downsampled,1
ISIC_0009948,1
ISIC_0000317,1
ISIC_0029138,1
ISIC_0029171,1
ISIC_0062131,1
ISIC_0012902_downsampled,4
ISIC_0026832,1
ISIC_0058099,1
ISIC_0031802,1
ISIC_0065061,2
ISIC_0031540,1
ISIC_0031304,1
ISIC_0000151_downsampled,0
ISIC_0059513,0
ISIC_0065521,0
ISIC_0031707,4
ISIC_0034289,0
ISIC_0072668,1
ISIC_0029611,1
ISIC_0013831_downsampled,0
ISIC_0031137,1
ISIC_0032134,0
ISIC_0033189,1
ISIC_0062199,2
ISIC_0059782,1
ISIC_0034306,2
ISIC_0059744,6
ISIC_0009972,1
ISIC_0030317,1
ISIC_0014623_downsampled,4
ISIC_0027323,1
ISIC_0058980,1
ISIC_0055599,1
ISIC_0067762,5
ISIC_0071576,0
ISIC_0026728,4
ISIC_0068079,4
ISIC_0031962,1
ISIC_0024776,1
ISIC_0031608,1
ISIC_0025714,1
ISIC_0026026,1
ISIC_0025097,0
ISIC_0057572,2
ISIC_0013165_downsampled,4
ISIC_0032128,4
ISIC_0012215_downsampled,4
ISIC_0060007,2
ISIC_0033484,1
ISIC_0066860,0
ISIC_0058434,2
ISIC_0027302,0
ISIC_0060191,2
ISIC_0057975,1
ISIC_0026205,4
ISIC_0014703_downsampled,0
ISIC_0054043,0
ISIC_0069770,1
ISIC_0064555,2
ISIC_0067673,1
ISIC_0025444,1
ISIC_0026246,1
ISIC_0057418,2
ISIC_0062105,2
ISIC_0061536,4
ISIC_0031182,1
ISIC_0060940,1
ISIC_0026023,1
ISIC_0061446,0
ISIC_0056878,1
ISIC_0000029_downsampled,0
ISIC_0061980,4
ISIC_0063149,2
ISIC_0055359,0
ISIC_0068440,1
ISIC_0061105,2
ISIC_0069648,1
ISIC_0030734,1
ISIC_0064021,2
ISIC_0010171,0
ISIC_0029017,0
ISIC_0072422,0
ISIC_0013164_downsampled,1
ISIC_0029435,1
ISIC_0064881,0
ISIC_0029103,1
ISIC_0029325,1
ISIC_0072241,0
ISIC_0067414,5
ISIC_0028241,1
ISIC_0009954,1
ISIC_0072236,1
ISIC_0070533,1
ISIC_0026201,1
ISIC_0029110,1
ISIC_0025292,4
ISIC_0059362,0
ISIC_0068030,2
ISIC_0026235,1
ISIC_0028651,5
ISIC_0012661_downsampled,4
ISIC_0013795_downsampled,1
ISIC_0060156,1
ISIC_0069653,5
ISIC_0061311,2
ISIC_0012182_downsampled,1
ISIC_0011199,1
ISIC_0029319,0
ISIC_0025333,1
ISIC_0031171,2
ISIC_0014682_downsampled,1
ISIC_0068033,2
ISIC_0031847,1
ISIC_0056997,1
ISIC_0025500,0
ISIC_0054952,6
ISIC_0016006_downsampled,1
ISIC_0059199,2
ISIC_0061142,7
ISIC_0027916,4
ISIC_0027212,1
ISIC_0068779,7
ISIC_0066649,0
ISIC_0030843,0
ISIC_0072479,6
ISIC_0015936_downsampled,1
ISIC_0071454,1
ISIC_0027992,1
ISIC_0025911,5
ISIC_0069347,1
ISIC_0033401,4
ISIC_0026530,4
ISIC_0027579,1
ISIC_0059180,2
ISIC_0028214,1
ISIC_0025267,1
ISIC_0055401,2
ISIC_0070070,0
ISIC_0064695,4
ISIC_0028766,1
ISIC_0009982,1
ISIC_0062878,3
ISIC_0034105,1
ISIC_0026523,4
ISIC_0054244,0
ISIC_0070357,1
ISIC_0007156_downsampled,1
ISIC_0025140,4
ISIC_0073086,1
ISIC_0056334,1
ISIC_0064271,2
ISIC_0066506,0
ISIC_0056563,2
ISIC_0033375,1
ISIC_0024482,0
ISIC_0061063,4
ISIC_0028173,0
ISIC_0025420,1
ISIC_0015023_downsampled,1
ISIC_0065233,1
ISIC_0027841,1
ISIC_0056711,4
ISIC_0062167,2
ISIC_0060642,2
ISIC_0071053,2
ISIC_0061867,2
ISIC_0072301,0
ISIC_0033519,1
ISIC_0068181,4
ISIC_0026892,0
ISIC_0067882,4
ISIC_0063092,1
ISIC_0031342,1
ISIC_0025889,1
ISIC_0013568_downsampled,1
ISIC_0012147_downsampled,1
ISIC_0068143,0
ISIC_0010327,1
ISIC_0000330,1
ISIC_0025336,1
ISIC_0072519,7
ISIC_0066050,1
ISIC_0066332,0
ISIC_0056232,0
ISIC_0068805,3
ISIC_0000016,1
ISIC_0055259,3
ISIC_0027373,1
ISIC_0031631,1
ISIC_0070029,1
ISIC_0054439,2
ISIC_0071276,4
ISIC_0067294,1
ISIC_0012332_downsampled,1
ISIC_0011338,1
ISIC_0059685,1
ISIC_0056511,0
ISIC_0028603,1
ISIC_0025263,1
ISIC_0027806,4
ISIC_0030175,7
ISIC_0032793,1
ISIC_0055338,1
ISIC_0024706,6
ISIC_0014605_downsampled,4
ISIC_0025489,0
ISIC_0033094,1
ISIC_0033333,0
ISIC_0060309,2
ISIC_0057399,2
ISIC_0015311_downsampled,1
ISIC_0066355,0
ISIC_0025269,1
ISIC_0058751,2
ISIC_0025650,2
ISIC_0071460,1
ISIC_0029512,0
ISIC_0070545,3
ISIC_0029096,1
ISIC_0064455,0
ISIC_0030195,1
ISIC_0072017,1
ISIC_0071715,2
ISIC_0061891,2
ISIC_0029464,4
ISIC_0055800,4
ISIC_0055529,2
ISIC_0061971,0
ISIC_0060832,0
ISIC_0068145,0
ISIC_0026381,1
ISIC_0010473,1
ISIC_0061903,1
ISIC_0029632,0
ISIC_0058956,1
ISIC_0069333,4
ISIC_0056009,1
ISIC_0059681,1
ISIC_0066040,2
ISIC_0000135_downsampled,1
ISIC_0053744,2
ISIC_0054024,0
ISIC_0059772,1
ISIC_0032442,1
ISIC_0028489,0
ISIC_0011155,1
ISIC_0026036,1
ISIC_0027863,0
ISIC_0069023,2
ISIC_0032586,0
ISIC_0064102,0
ISIC_0057395,0
ISIC_0057749,1
ISIC_0057734,0
ISIC_0027897,1
ISIC_0053713,1
ISIC_0072182,0
ISIC_0032840,0
ISIC_0032091,1
ISIC_0033107,1
ISIC_0060145,2
ISIC_0031939,1
ISIC_0027042,4
ISIC_0056127,0
ISIC_0014474_downsampled,4
ISIC_0031511,4
ISIC_0025916,1
ISIC_0014589_downsampled,4
ISIC_0026269,1
ISIC_0033360,1
ISIC_0069686,1
ISIC_0032737,1
ISIC_0032931,1
ISIC_0066600,0
ISIC_0057777,1
ISIC_0059761,1
ISIC_0028238,2
ISIC_0009898,0
ISIC_0034302,1
ISIC_0030704,1
ISIC_0055497,2
ISIC_0060546,3
ISIC_0065722,1
ISIC_0055730,2
ISIC_0058242,3
ISIC_0070417,0
ISIC_0057252,0
ISIC_0030612,1
ISIC_0029480,0
ISIC_0060348,5
ISIC_0058835,1
ISIC_0054504,2
ISIC_0013581_downsampled,0
ISIC_0064613,1
ISIC_0031149,1
ISIC_0015190_downsampled,0
ISIC_0025865,1
ISIC_0065942,2
ISIC_0012719_downsampled,4
ISIC_0025000,1
ISIC_0030321,5
ISIC_0027835,1
ISIC_0057315,0
ISIC_0055146,4
ISIC_0063374,1
ISIC_0034193,1
ISIC_0062320,1
ISIC_0013429_downsampled,0
ISIC_0014957_downsampled,1
ISIC_0032724,0
ISIC_0072376,2
ISIC_0029300,1
ISIC_0033667,1
ISIC_0071906,0
ISIC_0056067,1
ISIC_0066331,2
ISIC_0029704,1
ISIC_0072649,2
ISIC_0071782,0
ISIC_0060730,1
ISIC_0061970,1
ISIC_0066716,0
ISIC_0062726,1
ISIC_0030296,1
ISIC_0027578,1
ISIC_0026074,2
ISIC_0059242,4
ISIC_0031898,1
ISIC_0034148,1
ISIC_0028492,1
ISIC_0032065,1
ISIC_0058910,0
ISIC_0027336,1
ISIC_0033134,1
ISIC_0033689,1
ISIC_0024561,1
ISIC_0062873,1
ISIC_0028692,1
ISIC_0067450,3
ISIC_0027627,1
ISIC_0031289,4
ISIC_0029385,1
ISIC_0024324,4
ISIC_0057025,0
ISIC_0032607,1
ISIC_0030070,6
ISIC_0000522,0
ISIC_0069888,2
ISIC_0032141,1
ISIC_0055221,2
ISIC_0027757,1
ISIC_0059326,1
ISIC_0029800,1
ISIC_0030745,1
ISIC_0060488,4
ISIC_0068266,7
ISIC_0030683,4
ISIC_0033112,1
ISIC_0066399,0
ISIC_0032505,1
ISIC_0013687_downsampled,4
ISIC_0064705,1
ISIC_0028882,1
ISIC_0069016,4
ISIC_0027366,1
ISIC_0033318,1
ISIC_0029242,0
ISIC_0065819,1
ISIC_0059706,4
ISIC_0069226,1
ISIC_0031129,1
ISIC_0000348,1
ISIC_0025352,1
ISIC_0024737,1
ISIC_0057886,1
ISIC_0058998,1
ISIC_0072054,4
ISIC_0033597,1
ISIC_0067632,3
ISIC_0060643,2
ISIC_0026777,1
ISIC_0032670,1
ISIC_0062601,2
ISIC_0061541,2
ISIC_0066934,1
ISIC_0030991,7
ISIC_0029968,1
ISIC_0053702,0
ISIC_0053678,2
ISIC_0061836,3
ISIC_0030101,1
ISIC_0057259,1
ISIC_0024532,1
ISIC_0027668,3
ISIC_0062527,2
ISIC_0070994,2
ISIC_0032963,4
ISIC_0071598,2
ISIC_0065232,4
ISIC_0034023,1
ISIC_0024331,2
ISIC_0057986,3
ISIC_0029979,1
ISIC_0029350,1
ISIC_0053631,2
ISIC_0061014,1
ISIC_0025360,1
ISIC_0025914,1
ISIC_0034317,0
ISIC_0057132,2
ISIC_0070250,0
ISIC_0033525,1
ISIC_0031867,1
ISIC_0024676,4
ISIC_0064685,2
ISIC_0071107,1
ISIC_0026055,1
ISIC_0028110,1
ISIC_0056825,1
ISIC_0056793,0
ISIC_0031647,1
ISIC_0065697,0
ISIC_0067122,7
ISIC_0064694,0
ISIC_0029059,7
ISIC_0069099,4
ISIC_0071622,1
ISIC_0033766,1
ISIC_0068346,2
ISIC_0064435,1
ISIC_0027656,1
ISIC_0056064,1
ISIC_0068466,1
ISIC_0056400,1
ISIC_0028246,1
ISIC_0058183,1
ISIC_0012433_downsampled,4
ISIC_0067434,5
ISIC_0063181,0
ISIC_0027877,1
ISIC_0029226,1
ISIC_0033653,0
ISIC_0028609,1
ISIC_0028735,5
ISIC_0033848,0
ISIC_0068571,3
ISIC_0057162,1
ISIC_0029949,1
ISIC_0055814,2
ISIC_0026608,1
ISIC_0058661,1
ISIC_0011121,0
ISIC_0064700,4
ISIC_0056836,1
ISIC_0026041,1
ISIC_0057969,1
ISIC_0063295,0
ISIC_0004337_downsampled,1
ISIC_0030624,1
ISIC_0060345,4
ISIC_0033951,1
ISIC_0029998,1
ISIC_0069485,2
